,Unnamed: 0,questions,id,questions_preproc
3404,3404,Comment s'appelle la demande de licence de réutilisation?,843,comment appeler demande licence réutilisation
3405,3405,Quelle est la durée maximale de cinq ans de la licence de réutilisation,844,quel durée maximale cinq an licence réutilisation
3406,3406,Quelle est la durée maximale d'une licence de réutilisation?,844,quel durée maximale licence réutilisation
3407,3407,Qu'est-ce qu'une licence de réutilisation?,844,licence réutilisation
3408,3408,Quelle est la durée maximale de la licence de réutilisation?,844,quel durée maximale licence réutilisation
3409,3409,Quelle est la durée de la licence de réutilisation?,844,quel durée licence réutilisation
3410,3410,Quand la licence de réutilisation peut-elle être suspendue ou retirée?,845,quand licence réutilisation pouvoir être suspendre retiré
3411,3411,Quand une licence de réutilisation peut-elle être suspendue ou retirée?,845,quand licence réutilisation pouvoir être suspendre retiré
3412,3412,Quand la licence de réutilisation est-elle suspendue ou retirée?,845,quand licence réutilisation suspendre retiré
3413,3413,Qu'est-ce que l'article 21 du règlement (UE) 2016/679 du 27 avril 2016 relatif à la protection des personnes physiques à,846,article règlement ue avril relatif protection personne physique
3414,3414,Quel est le nom de l'article 21 du règlement (UE) 2016/679 du 27 avril 2016 relatif à la protection des personnes physiques à l,846,quel nom article règlement ue avril relatif protection personne physique
3415,3415,Qu'est-ce que l'article 21 du règlement (UE) 2016/679 en 2016 relatif à la protection des personnes physiques à l égard,846,article règlement ue relatif protection personne physique égard
3416,3416,Qu'est-ce que l'article 21 du règlement (UE) 2016/679 en v concerne la protection des personnes physiques à l égard du,846,article règlement ue concerner protection personne physique égard
3417,3417,Qu'est-ce que l'article 21 du règlement (UE) 2016/679 en matière de protection des personnes physiques à l égard du traitement,846,article règlement ue matière protection personne physique égard traitement
3418,3418,"Dans la collectivité territoriale de Saint-Pierre-et- Miquelon, quels termes sont remplacés par les termes suivants?",847,collectivité territorial saint pierre miquelon quel terme remplacer terme suivant
3419,3419,"Quel terme est utilisé pour désigner la direction régionale de l industrie, de la recherche et de l environnement à Mayotte?",847,quel terme utiliser désigner direction régional industrie recherche environnement mayotte
3420,3420,"Quel terme est utilisé pour désigner la direction régionale de l industrie, de la recherche et de l environnement de Mayotte?",847,quel terme utiliser désigner direction régional industrie recherche environnement mayotte
3421,3421,"Que signifie le terme "" collectivité territoriale ""?",847,signifier terme collectivité territorial
3422,3422,"Quelle est la signification de ""préfecture"" par ""représentation de l Etat""?",848,quel signification préfecture représentation état
3423,3423,"Que signifie l'expression ""service chargé de la réception des véhicules"" en français?",848,signifier expression service chargé réception véhiculer français
3424,3424,"Que signifie l'expression ""service chargé de la réception des véhicules""?",848,signifier expression service chargé réception véhiculer
3425,3425,"Qu'est-ce que le terme ""préfecture"" pour Mayotte?",848,terme préfecture mayotte
3426,3426,"Les dispositions réglementaires du présent livre sont applicables à Mayotte, à l exception de celles de Mayotte?",849,disposition réglementaire présent livre applicable mayotte exception celui mayotte
3427,3427,Les dispositions réglementaires du présent livre ne sont pas applicables à Mayotte?,849,disposition réglementaire présent livre applicable mayotte
3428,3428,Les dispositions réglementaires du présent livre sont applicables à Mayotte à Mayotte?,849,disposition réglementaire présent livre applicable mayotte mayotte
3429,3429,Les dispositions réglementaires du présent livre sont applicables à Mayotte?,849,disposition réglementaire présent livre applicable mayotte
3430,3430,Comment Mayotte est-elle régie par le présent livre?,849,comment mayotte régie présent livre
3431,3431,Quels sont les arrêtés ministériels pris après avis du ministre chargé de l outre-mer?,850,quel arrêté ministériel prendre après avis ministre chargé outre mer
3432,3432,Quelle décision est prise après avis du ministre chargé de l'outre-mer?,850,quel décision priser après avis ministre chargé outre mer
3433,3433,Quelle décision est prise après avis du ministre chargé de l outre-mer?,850,quel décision priser après avis ministre chargé outre mer
3434,3434,Qu'est ce qui peut également être prescrit dans le cadre de leur compétence?,851,pouvoir également être prescrire cadre compétence
3435,3435,Qu'est-ce qui peut également être prescrit par les inspecteurs des transports?,851,pouvoir également être prescrire inspecteur transport
3436,3436,Qu'est ce qui peut également être prescrit par les inspecteurs des transports?,851,pouvoir également être prescrire inspecteur transport
3437,3437,Qui prescrit l'immobilisation à Mayotte?,851,prescrire immobilisation mayotte
3438,3438,Qui prescrit l immobilisation à Mayotte?,851,prescrire immobilisation mayotte
3439,3439,Qu'est-ce qui définit les conditions que doivent remplir les experts pour être inscrits sur les listes d aptitude?,852,définir condition devoir remplir expert être inscrit liste aptitude
3440,3440,Qu'est-ce qui détermine les conditions que doivent remplir les experts pour être inscrits sur les listes d aptitude?,852,déterminer condition devoir remplir expert être inscrit liste aptitude
3441,3441,Qu'est-ce qui définit les conditions que doivent remplir les experts pour être inscrits sur une liste d aptitude?,852,définir condition devoir remplir expert être inscrit liste aptitude
3442,3442,Quel est le nom de l'expertise visée par l'article R. 326-17?,852,quel nom expertise visée article
3443,3443,Qu'est-ce que l'article R. 326-17 à Mayotte?,852,article mayotte
3444,3444,Que se passe-t-il lorsque la juridiction prononce la confiscation d un véhicule mis en fourrière?,853,passe lorsque juridiction prononce confiscation véhicule mettre fourrière
3445,3445,Quel est le montant des frais d enlèvement et de garde en cas de saisie d un véhicule?,853,quel montant frais enlèvement garde cas saisie véhicule
3446,3446,Quel est le montant des frais d enlèvement et de garde en cas de saisie de véhicule?,853,quel montant frais enlèvement garde cas saisie véhicule
3447,3447,Quel est le montant des frais d enlèvement et de garde en cas de saisie?,853,quel montant frais enlèvement garde cas saisie
3448,3448,Qu'est-ce que les feuilles d'enregistrement de l'appareil de contrôle doivent être constamment gardé?,854,feuille enregistrement appareil contrôle devoir être constamment gardé
3449,3449,Qu'est-ce que les feuilles d'enregistrement de l'appareil de contrôle doivent être constamment conservées?,854,feuille enregistrement appareil contrôle devoir être constamment conservé
3450,3450,Qu'est-ce qui est tenu à la disposition des agents de constatation en Polynésie française?,854,tenu disposition agent constatation polynésie français
3451,3451,Qu'est-ce qui est tenu à la disposition des agents de constatation?,854,tenu disposition agent constatation
3452,3452,Qu'est-ce qui doit être constamment gardé par les agents de constatation?,854,doit être constamment gardé agent constatation
3453,3453,Quelle est la garde juridique du conducteur ou du propriétaire du véhicule pendant toute la durée de l'immobilisation?,855,quel garde juridique conducteur propriétaire véhicule pendant tout durée immobilisation
3454,3454,Quelle est la garde juridique du conducteur ou du propriétaire du véhicule pendant le temps de l'immobilisation?,855,quel garde juridique conducteur propriétaire véhicule pendant temps immobilisation
3455,3455,Quelle est la garde juridique du conducteur ou du propriétaire du véhicule pendant la durée de l'immobilisation?,855,quel garde juridique conducteur propriétaire véhicule pendant durée immobilisation
3456,3456,Quelle est la garde juridique du conducteur ou du propriétaire du véhicule pendant l'immobilisation?,855,quel garde juridique conducteur propriétaire véhicule pendant immobilisation
3457,3457,Que peut-on sanctionner lorsque le conducteur ne présente pas le document prévu par la réglementation en vigueur dans le territoire permettant la circulation?,856,pouvoir sanctionner lorsque conducteur présente document prévoir réglementation vigueur territoire permettre circulation
3458,3458,Que peut-on sanctionner lorsque le conducteur est présumé en état d'ivresse ou sous l empire d un état alcoolique?,856,pouvoir sanctionner lorsque conducteur présumé état ivresse sous empire état alcoolique
3459,3459,Que peut-on sanctionner lorsque le conducteur est présumé alcoolique ou sous l empire d un état alcoolique?,856,pouvoir sanctionner lorsque conducteur présumé alcoolique sous empire état alcoolique
3460,3460,A partir de quand la mise en fourrière est réputée avoir reçu un commencement d exécution?,857,partir quand miser fourrière réputé avoir recevoir commencement exécution
3461,3461,Quand la mise en fourrière est-elle considérée comme ayant reçu un commencement d exécution?,857,quand miser fourrière considérer comme recevoir commencement exécution
3462,3462,Quand la mise en fourrière est-elle réputée avoir reçu un commencement d exécution?,857,quand miser fourrière réputé avoir recevoir commencement exécution
3463,3463,Quel est le service chargé de l'aliénation d'un véhicule immobilisé et mis en fourrière?,858,quel service chargé aliénation véhicule immobiliser mettre fourrière
3464,3464,Comment appelle-t-on le service chargé de l'aliénation des véhicules en Nouvelle-Calédonie?,858,comment appeler service chargé aliénation véhiculer nouveau calédonie
3465,3465,Comment appelle-t-on le service chargé de l'aliénation d'un véhicule?,858,comment appeler service chargé aliénation véhicule
3466,3466,Qu'est-ce que l'immobilisation et la mise en fourrière?,858,immobilisation miser fourrière
3467,3467,Quel est le service chargé de l'aliénation des véhicules en Nouvelle-Calédonie?,858,quel service chargé aliénation véhiculer nouveau calédonie
3468,3468,Quelle est la tenue des feuilles d'enregistrement de l'appareil de contrôle?,859,quel tenu feuille enregistrement appareil contrôle
3469,3469,Que doivent conserver les feuilles d'enregistrement de l'appareil de contrôle?,859,devoir conserver feuille enregistrement appareil contrôle
3470,3470,Qu'est-ce qui doit être constamment gardé en permanence?,859,doit être constamment gardé permanence
3471,3471,Quelle est la garde juridique du conducteur ou de son conducteur pendant la durée de l'immobilisation du véhicule?,860,quel garde juridique conducteur conducteur pendant durée immobilisation véhicule
3472,3472,Quel est le mode de garde juridique du véhicule pendant la durée de l'immobilisation en Nouvelle-Calédonie?,860,quel mode garde juridique véhicule pendant durée immobilisation nouveau calédonie
3473,3473,Quelle est la garde juridique du conducteur ou de son conducteur pendant toute la durée de l'immobilisation?,860,quel garde juridique conducteur conducteur pendant tout durée immobilisation
3474,3474,Quelle est la garde juridique du conducteur ou de son conducteur pendant la durée de l'immobilisation?,860,quel garde juridique conducteur conducteur pendant durée immobilisation
3475,3475,Quel est le mode de garde juridique du véhicule pendant la durée de l'immobilisation?,860,quel mode garde juridique véhicule pendant durée immobilisation
3476,3476,Que peut-on sanctionner lorsque le conducteur ne peut pas présenter le document prévu par la réglementation en vigueur dans le territoire permettant la circulation de ce véhicule?,861,pouvoir sanctionner lorsque conducteur pouvoir présenter document prévoir réglementation vigueur territoire permettre circulation véhicule
3477,3477,Que peut-on sanctionner lorsque le conducteur ne peut pas présenter le document prévu par la réglementation en vigueur sur le territoire permettant la circulation de ce véhicule?,861,pouvoir sanctionner lorsque conducteur pouvoir présenter document prévoir réglementation vigueur territoire permettre circulation véhicule
3478,3478,Que peut-on sanctionner lorsque le conducteur ne présente pas le document prévu par la réglementation en vigueur dans le territoire permettant la circulation de ce type de véhicule,861,pouvoir sanctionner lorsque conducteur présente document prévoir réglementation vigueur territoire permettre circulation type véhicule
3479,3479,Qu'est-ce qui précède la mise en fourrière pour la Nouvelle-Calédonie?,862,précéder miser fourrière nouveau calédonie
3480,3480,Qu'est-ce qui précède la mise en fourrière pour la Nouvelle -Calédonie?,862,précéder miser fourrière nouveau calédonie
3481,3481,Qu'est-ce qui précède la mise en fourrière en Nouvelle-Calédonie?,862,précéder miser fourrière nouveau calédonie
3482,3482,Quelle est la durée de la mise en fourrière en Nouvelle-Calédonie?,862,quel durée miser fourrière nouveau calédonie
3483,3483,Quelle est la condition de justification de l identité de l'usager par voie électronique?,863,quel condition justification identité usager voie électronique
3484,3484,Qu'est-ce qui est nécessaire à l'accomplissement des démarches en ligne?,863,nécessaire accomplissement démarche ligne
3485,3485,Qu'est-ce que l'usager doit justifier par voie électronique?,863,usager doit justifier voie électronique
3486,3486,Quelle est la condition de justification de l'identité par voie électronique?,863,quel condition justification identité voie électronique
3487,3487,Quelle est la condition de justification de l identité de l'usager?,863,quel condition justification identité usager
3488,3488,Comment s'appelle l'assistance numérique mise en place par l administration?,864,comment appeler assistance numérique miser place administration
3489,3489,Quel dispositif est mis en place par l administration pour aider l'usager?,864,quel dispositif mettre place administration aider usager
3490,3490,Comment s'appelle l'assistance numérique de l'usager?,864,comment appeler assistance numérique usager
3491,3491,Qu'est-ce qui est conservé pendant cinq ans par le propriétaire qui les tient à la disposition du ministre de l intérieur?,865,conservé pendant cinq an propriétaire tenir disposition ministre intérieur
3492,3492,Qu'est-ce qui est conservé pendant cinq ans par le propriétaire qui les tient à la disposition du ministre de l Intérieur?,865,conservé pendant cinq an propriétaire tenir disposition ministre intérieur
3493,3493,Que se passe-t-il si le propriétaire ne présente pas le certificat d'immatriculation du véhicule?,865,passe si propriétaire présente certificat immatriculation véhicule
3494,3494,Qu'est-ce qui est conservé pendant cinq ans par le propriétaire?,865,conservé pendant cinq an propriétaire
3495,3495,Quelle est la portée des pouvoirs dévolus au préfet sur les routes à grande circulation?,866,quel portée pouvoir dévolu préfet route grand circulation
3496,3496,Quelle est la portée des pouvoirs du préfet sur les routes à grande circulation?,866,quel portée pouvoir préfet route grand circulation
3497,3497,Qu'est-ce que l'article R. 2213-1?,866,article
3498,3498,Quel est le pouvoir du préfet sur les routes à grande circulation?,866,quel pouvoir préfet route grand circulation
3499,3499,Les limites des agglomérations sont fixées par arrêté du maire?,867,limite agglomération fixé arrêté maire
3500,3500,Les limites des agglomérations sont fixées par arrêté du maire.,867,limite agglomération fixé arrêté maire
3501,3501,Les limites des agglomérations sont fixées par décret du maire?,867,limite agglomération fixé décret maire
3502,3502,Quelle est la nature des limites des agglomérations?,867,quel nature limite agglomération
3503,3503,Les limites des agglomérations sont fixées par décret?,867,limite agglomération fixé décret
3504,3504,Qui fixe les règles de circulation à l intérieur de ce périmètre?,868,fixe règle circulation intérieur périmètre
3505,3505,Qu est-ce qui définit le périmètre des aires piétonnes?,868,définir périmètre aire piéton
3506,3506,Qui fixe les règles de circulation à l intérieur du périmètre?,868,fixe règle circulation intérieur périmètre
3507,3507,Quel est le rôle de la police de la circulation?,868,quel rôle police circulation
3508,3508,Qu'est-ce qui définit le périmètre des zones de rencontre?,869,définir périmètre zone rencontre
3509,3509,Quel est le périmètre des zones de rencontre fixé par arrêté?,869,quel périmètre zone rencontre fixé arrêté
3510,3510,Qu'est-ce qui définit les zones de rencontre?,869,définir zone rencontre
3511,3511,Quel est le périmètre des zones de rencontre et leur aménagement?,869,quel périmètre zone rencontre aménagement
3512,3512,Quelle est la vitesse maximale autorisée lorsque la voie verte est créée sur un domaine?,870,quel vitesse maximale autorisé lorsque voie verte créer domaine
3513,3513,Quelle est la vitesse maximale autorisée lorsque la voie verte est créée?,870,quel vitesse maximale autorisé lorsque voie verte créer
3514,3514,Quelle est la vitesse maximale autorisée lorsque les voies vertes sont créées?,870,quel vitesse maximale autorisé lorsque voie vert créer
3515,3515,Quelle est la vitesse maximale autorisée sur les voies vertes?,870,quel vitesse maximale autorisé voie vert
3516,3516,Quelle est la vitesse maximale autorisée des véhicules motorisés?,870,quel vitesse maximale autorisé véhiculer motorisé
3517,3517,Quelles sont les règles de circulation définies à l article R. 110-2?,871,quel règle circulation défini article
3518,3518,Qu'est-ce qui définit le périmètre des zones 30?,871,définir périmètre zone
3519,3519,Quel est le périmètre des zones 30 et leur aménagement?,871,quel périmètre zone aménagement
3520,3520,Quel est le périmètre des zones 30?,871,quel périmètre zone
3521,3521,Qu'est-ce que le préfet se substituant au président du conseil départemental en cas d'excès de pouvoir?,872,préfet substituant président conseil départemental cas excès pouvoir
3522,3522,Qu'est-ce que le préfet se substituant au président du conseil départemental en cas de conflit?,872,préfet substituant président conseil départemental cas conflit
3523,3523,Qu'est-ce que le préfet se substitue au président du conseil départemental en cas de conflit?,872,préfet substituer président conseil départemental cas conflit
3524,3524,Qu'est-ce que le préfet se substitue au président du conseil départemental?,872,préfet substituer président conseil départemental
3525,3525,Que remplace le préfet conjointement avec le président du conseil départemental?,872,remplacer préfet conjointement président conseil départemental
3526,3526,Qui exerce les pouvoirs conférés par le présent code à Paris?,873,exercer pouvoir conféré présent code pari
3527,3527,Qui exerce les pouvoirs conférés par le présent code au préfet?,873,exercer pouvoir conféré présent code préfet
3528,3528,Quel est le pouvoir conféré au préfet par le présent code?,873,quel pouvoir conféré préfet présent code
3529,3529,Qui exerce les pouvoirs conférés par le présent code?,873,exercer pouvoir conféré présent code
3530,3530,Quelle est la position du préfet de police à Paris?,873,quel position préfet police pari
3531,3531,Par arrêté conjoint du préfet et du président du conseil départemental lorsque l intersection est formée par une route nationale ou une route classée ou non à grande circulation,874,arrêté conjoint préfet président conseil départemental lorsque intersection formé route nationale route classé non grand circulation
3532,3532,Par arrêté conjoint du préfet et du président du conseil départemental ou du maire lorsque l intersection est formée par une route nationale ou une route classée ou non,874,arrêté conjoint préfet président conseil départemental maire lorsque intersection formé route nationale route classé non
3533,3533,Par arrêté conjoint du préfet et du maire lorsque l intersection est formée par une route nationale ou une route classée ou non à grande circulation relevant de la,874,arrêté conjoint préfet maire lorsque intersection formé route nationale route classé non grand circulation relever
3534,3534,Par arrêté conjoint du préfet et du président du conseil départemental de Corse lorsque l intersection est formée par une route nationale ou une route classée ou non à,874,arrêté conjoint préfet président conseil départemental corse lorsque intersection formé route nationale route classé non
3535,3535,Par arrêté conjoint du préfet et du maire lorsque l intersection est formée par une route nationale ou une route classée ou non à grande circulation?,874,arrêté conjoint préfet maire lorsque intersection formé route nationale route classé non grand circulation
3536,3536,Qu'est-ce qui est pris après l'avis du préfet?,875,prendre après avis préfet
3537,3537,Qu'est-ce que le préfet peut prendre après avis du préfet?,875,préfet pouvoir prendre après avis préfet
3538,3538,Qu'est-ce qui est pris après avis du préfet?,875,prendre après avis préfet
3539,3539,Quels sont les projets susceptibles de modifier les caractéristiques géométriques ou mécaniques de la route classée à grande circulation ou de l'une de ses voies?,876,quel projet susceptible modifier caractéristique géométrique mécanique route classé grand circulation voie
3540,3540,Quels sont les projets susceptibles de modifier les caractéristiques géométriques ou mécaniques d'une route classée à grande circulation ou de l une de ses voies?,876,quel projet susceptible modifier caractéristique géométrique mécanique route classé grand circulation voie
3541,3541,Quels sont les projets susceptibles de modifier les caractéristiques géométriques ou mécaniques de la route classée à grande circulation ou de l une de ses voies?,876,quel projet susceptible modifier caractéristique géométrique mécanique route classé grand circulation voie
3542,3542,Quels sont les projets susceptibles de modifier les caractéristiques géométriques ou mécaniques d'une route classée à grande circulation?,876,quel projet susceptible modifier caractéristique géométrique mécanique route classé grand circulation
3543,3543,Quels sont les projets susceptibles de modifier les caractéristiques géométriques ou mécaniques de la route classée à grande circulation?,876,quel projet susceptible modifier caractéristique géométrique mécanique route classé grand circulation
3544,3544,Qu'est-ce que la Commission départementale de la sécurité routière?,877,commission départementale sécurité routière
3545,3545,Quel est le rôle de la Commission départementale de la sécurité routière?,877,quel rôle commission départementale sécurité routière
3546,3546,Quelle est la fonction de la Commission départementale de la sécurité routière?,877,quel fonction commission départementale sécurité routière
3547,3547,Qu'est-ce que la commission départementale de sécurité routière peut également être consultée sur tout autre sujet relatif à la sécurité routière?,878,commission départementale sécurité routière pouvoir également être consulter tout autre sujet relatif sécurité routière
3548,3548,Qu'est-ce que la commission départementale de sécurité routière peut également être consultée sur tout autre sujet relatif à la sécurité routière.,878,commission départementale sécurité routière pouvoir également être consulter tout autre sujet relatif sécurité routière
3549,3549,Qu'est-ce que la commission départementale de sécurité routière peut également être consultée sur tout autre sujet relatif à la sécurité routière,878,commission départementale sécurité routière pouvoir également être consulter tout autre sujet relatif sécurité routière
3550,3550,Qu'est-ce que la commission départementale de la sécurité routière peut également être consultée sur tout autre sujet?,878,commission départementale sécurité routière pouvoir également être consulter tout autre sujet
3551,3551,Quelle est la composition de la commission départementale de la sécurité routière?,879,quel composition commission départementale sécurité routière
3552,3552,Quelle est la composition de la commission départementale de sécurité routière?,879,quel composition commission départementale sécurité routière
3553,3553,Qui sont les élus mentionnés aux 2 et 3?,879,élu mentionner
3554,3554,Que désigne la commission départementale de la sécurité routière?,879,désigner commission départementale sécurité routière
3555,3555,Que peut associer à ses travaux des représentants des gestionnaires des voies concernées?,880,pouvoir associer travail représentant gestionnaire voie concerner
3556,3556,Que peut associer à ses travaux des représentants des gestionnaires de voies concernées?,880,pouvoir associer travail représentant gestionnaire voie concerner
3557,3557,Que peuvent associer à ses travaux des représentants des gestionnaires des voies concernées?,880,pouvoir associer travail représentant gestionnaire voie concerner
3558,3558,Que peuvent associer à ses travaux les représentants des gestionnaires des voies concernées?,880,pouvoir associer travail représentant gestionnaire voie concerner
3559,3559,Que peuvent associer à ses travaux des représentants des gestionnaires de voies concernées?,880,pouvoir associer travail représentant gestionnaire voie concerner
3560,3560,Quelle est la peine complémentaire de suspension du permis de conduire pour une durée de trois ans au plus?,881,quel peine complémentaire suspension permis conduire durée trois an plus
3561,3561,Que peut-on sanctionner pour ne pas respecter l'interdiction permanente d'accès de certaines routes?,881,pouvoir sanctionner respecter interdiction permanente accès certains route
3562,3562,Que peut-on sanctionner pour ne pas avoir respecté l'interdiction d'accès de certaines routes?,881,pouvoir sanctionner avoir respecté interdiction accès certains route
3563,3563,Que peut-on sanctionner de plein droit pour la réduction de trois points du permis de conduire?,881,pouvoir sanctionner plein droit réduction trois point permis conduire
3564,3564,Qu'est-ce qui est puni de l amende prévue pour les contraventions de la quatrième classe?,882,puni amende prévoir contravention quatrième classe
3565,3565,Quel est le montant de l'amende prévue pour les contraventions de la quatrième classe?,882,quel montant amende prévoir contravention quatrième classe
3566,3566,Quel est le montant de l amende prévue pour les contraventions de la quatrième classe?,882,quel montant amende prévoir contravention quatrième classe
3567,3567,Que peuvent comporter les mesures mentionnées à l alinéa précédent?,883,pouvoir comporter mesure mentionner alinéa précédent
3568,3568,Que peut comporter l interdiction de circulation des voitures?,883,pouvoir comporter interdiction circulation voiturer
3569,3569,Que peut comporter l interdiction de circulation des véhicules?,883,pouvoir comporter interdiction circulation véhiculer
3570,3570,Quel est le montant de l'amende prévue pour les contraventions de troisième classe?,884,quel montant amende prévoir contravention troisième classe
3571,3571,Quel est le montant de l amende prévue pour les contraventions de troisième classe?,884,quel montant amende prévoir contravention troisième classe
3572,3572,Quelle est l'amende prévue pour les contraventions de troisième classe?,884,quel amende prévoir contravention troisième classe
3573,3573,Qu'est-ce que le maire peut ordonner l'établissement de barrières de dégel?,885,maire pouvoir ordonner établissement barrière dégel
3574,3574,Que peut ordonner l établissement de barrières de dégel sur les routes forestières?,885,pouvoir ordonner établissement barrière dégel route forestier
3575,3575,Que peut ordonner l établissement de barrières de dégel sur les routes?,885,pouvoir ordonner établissement barrière dégel route
3576,3576,Que peut ordonner l établissement de barrières de dégel?,885,pouvoir ordonner établissement barrière dégel
3577,3577,Quelle est la durée maximale de la suspension du permis de conduire?,886,quel durée maximale suspension permis conduire
3578,3578,Qu'est-ce que la suspension du permis de conduire?,886,suspension permis conduire
3579,3579,Quelle est la durée de la suspension du permis de conduire?,886,quel durée suspension permis conduire
3580,3580,Quelle est la durée maximale de suspension du permis de conduire?,886,quel durée maximale suspension permis conduire
3581,3581,Que peut-on sanctionner pour ne pas avoir respecté les interdictions de circuler?,887,pouvoir sanctionner avoir respecté interdiction circuler
3582,3582,Qu'est-ce qui peut entraîner la suspension du permis de conduire?,887,pouvoir entraîner suspension permis conduire
3583,3583,Que peut-on sanctionner pour ne pas respecter les interdictions de circuler?,887,pouvoir sanctionner respecter interdiction circuler
3584,3584,Que peut-on sanctionner par la suspension du permis de conduire?,887,pouvoir sanctionner suspension permis conduire
3585,3585,Que peut-on sanctionner pour ne pas avoir respecté les prescriptions de l arrêté préfectoral?,888,pouvoir sanctionner avoir respecté prescription arrêté préfectoral
3586,3586,Que peut-on sanctionner pour ne pas respecter les prescriptions de l arrêté préfectoral?,888,pouvoir sanctionner respecter prescription arrêté préfectoral
3587,3587,Quelle est la gravité des contraventions de la quatrième classe?,888,quel gravité contravention quatrième classe
3588,3588,Que peut-on sanctionner pour le fait de circuler en dehors de sa zone d utilisation?,889,pouvoir sanctionner faire circuler dehors zone utilisation
3589,3589,Que peut-on sanctionner pour les contraventions de la quatrième classe?,889,pouvoir sanctionner contravention quatrième classe
3590,3590,Quelle est la gravité des contraventions de la quatrième classe?,889,quel gravité contravention quatrième classe
3591,3591,Quelles sont les conditions d'aménagement des itinéraires en dehors des agglomérations?,890,quel condition aménagement itinéraire dehors agglomération
3592,3592,Quelles sont les conditions relatives au prolongement de ces itinéraires?,890,quel condition relatif prolongement itinéraire
3593,3593,Quelles sont les conditions de prolongement de ces itinéraires?,890,quel condition prolongement itinéraire
3594,3594,Quelles sont les conditions relatives au prolongement des itinéraires?,890,quel condition relatif prolongement itinéraire
3595,3595,Quelles sont les conditions de prolongement des itinéraires?,890,quel condition prolongement itinéraire
3596,3596,Que peut-on permettre aux enfants de voyager debout dans les transports scolaires?,891,pouvoir permettre enfant voyager debout transport scolaire
3597,3597,Quel est le pouvoir de l autorité organisatrice de transports sur les transports scolaires?,891,quel pouvoir autorité organisateur transport transport scolaire
3598,3598,Que peut-on permettre aux enfants de voyager debout dans des transports scolaires?,891,pouvoir permettre enfant voyager debout transport scolaire
3599,3599,Que peut-on permettre aux enfants de voyager debout dans les bus?,891,pouvoir permettre enfant voyager debout bus
3600,3600,Qu'est-ce qui peut être prescrit dans les cas où un conducteur est en infraction aux articles L. 362-1 et L. 3602-3?,892,pouvoir être prescrire cas où conducteur infraction article
3601,3601,Qu'est-ce qui peut être prescrit dans les cas où un conducteur est en infraction?,892,pouvoir être prescrire cas où conducteur infraction
3602,3602,Qu'est-ce qui peut être mis en fourrière si un conducteur est en infraction?,892,pouvoir être mettre fourrière si conducteur infraction
3603,3603,Qu'est-ce que l'immobilisation et la mise en fourrière?,892,immobilisation miser fourrière
3604,3604,Qu'est-ce qui prévaut lorsque les indications des feux de signalisation sont données par les signaux routiers?,893,prévaloir lorsque indication feu signalisation donnée signal routier
3605,3605,Qu'est-ce qui prévaut sur les indications des feux de signalisation lumineux?,893,prévaloir indication feu signalisation lumineux
3606,3606,Qu'est-ce qui prévaut sur les indications des feux de signalisation?,893,prévaloir indication feu signalisation
3607,3607,Quel est le montant de l'amende prévue pour les contraventions de la deuxième classe?,894,quel montant amende prévoir contravention deuxième classe
3608,3608,Quel est le puni de l'amende prévue pour les contraventions de la deuxième classe?,894,quel puni amende prévoir contravention deuxième classe
3609,3609,Quel est le puni de l amende prévue pour les contraventions de la deuxième classe?,894,quel puni amende prévoir contravention deuxième classe
3610,3610,Quel est l'amende prévue pour les contraventions de la deuxième classe?,894,quel amende prévoir contravention deuxième classe
3611,3611,Qu'est-ce que l article R. 411-25 mentionne?,895,article mentionner
3612,3612,Qu'est-ce que l article R. 411-25?,895,article
3613,3613,Quelles sont les mesures qui ont été régulièrement publiées au Journal officiel?,895,quel mesure régulièrement publier journal officiel
3614,3614,Quelles sont les mesures réglementaires mentionnées ci-après?,895,quel mesure réglementaire mentionner ci après
3615,3615,Quelle est la gravité de l'amende prévue pour les contraventions de la quatrième classe?,896,quel gravité amende prévoir contravention quatrième classe
3616,3616,Qu'est-ce qui prévalent sur toutes signalisations?,896,prévaloir tout signalisation
3617,3617,Quelle est la gravité des contraventions de la quatrième classe?,896,quel gravité contravention quatrième classe
3618,3618,Qu'est-ce qui est valable sous réserve d'une inscription à une manifestation sportive organisée conformément à l article R. 331-26 du code,897,valable sous réserve inscription manifestation sportif organisé conformément article code
3619,3619,Qu'est-ce qui est autorisé sur un parcours de liaison tel que défini au 10 de l article R. 331-18 du code du,897,autorisé parcours liaison tel défini article code
3620,3620,Qu'est-ce qui est valable sous réserve d'une inscription à une manifestation sportive organisée conformément à l'article R. 331-26 du,897,valable sous réserve inscription manifestation sportif organisé conformément article
3621,3621,Qu'est-ce qui est valable sous réserve d'une inscription à une manifestation sportive organisée conformément à l’article R. 331-26 du,897,valable sous réserve inscription manifestation sportif organisé conformément article
3622,3622,Qu'est-ce qui est valable sous réserve d'une inscription à une manifestation sportive organisée conformément à l'article R. 331-26?,897,valable sous réserve inscription manifestation sportif organisé conformément article
3623,3623,Quel est le montant de l'amende prévue pour les contraventions de la quatrième classe?,898,quel montant amende prévoir contravention quatrième classe
3624,3624,Quel est le montant de l amende prévue pour les contraventions de la quatrième classe?,898,quel montant amende prévoir contravention quatrième classe
3625,3625,Quel est l'amende prévue pour les contraventions de la quatrième classe?,898,quel amende prévoir contravention quatrième classe
3626,3626,Qu'est-ce que les représentants portent des signes vestimentaires permettant de les identifier?,899,représentant porter signer vestimentaire permettre identifier
